TourID,ClientID,Hotel rating,Beach rating,Transportation rating,Overall,Recommendation
646,415,2.7,3.1,0.9,2.3,0
646,416,2.8,3.3,1.9,2.4,0
646,417,3.9,3.4,4.1,3.5,1
646,419,2.2,2.5,3.2,2.6,1
647,375,1.1,1.8,2.7,2.0,0
649,631,1.5,0.7,2.7,1.9,0
649,936,0.8,0.7,2.5,1.2,0
648,588,1.8,2.4,3.0,2.3,0
648,442,1.8,1.7,4.4,3.0,1
648,439,0.5,1.4,2.7,1.8,0
649,609,1.8,1.5,1.8,2.2,0
647,373,2.6,2.9,2.1,2.3,0
647,371,1.7,2.0,3.8,2.9,0
649,937,0.9,0.2,4.7,1.5,0
649,939,1.6,1.2,4.0,2.6,1
647,370,2.2,1.5,3.4,2.3,0
647,376,2.8,2.4,3.9,3.3,0
647,378,1.2,1.0,0.7,1.0,1
650,602,4.3,4.6,1.6,3.1,1
649,940,1.4,0.4,4.3,2.4,0
649,941,1.6,1.6,3.2,2.1,0
649,935,0.5,0.2,3.4,0.9,0
649,938,1.1,1.5,3.4,2.4,0
651,626,0.8,1.5,1.5,1.6,0
650,589,4.4,4.2,4.1,4.2,1
651,628,0.6,0.8,0.7,1.2,0
650,613,5.0,4.4,3.1,4.6,0
650,587,5.0,5.0,0.7,3.7,1
650,615,5.0,5.0,1.1,4.0,1
652,0,0.5,0.0,1.6,1.0,0
652,118,1.1,1.3,1.2,1.6,0
652,119,1.2,1.7,3.2,2.3,0
651,629,0.5,0.4,3.1,1.2,0
651,616,0.4,1.1,2.0,1.1,0
650,582,4.4,3.9,1.8,3.2,1
651,632,0.4,0.9,0.5,0.6,0
651,633,0.6,1.3,2.3,1.2,0
653,774,5.0,4.9,2.0,3.7,1
654,260,1.2,2.1,4.0,2.3,0
653,775,5.0,4.1,2.6,4.2,0
653,777,4.3,4.1,0.8,2.7,1
653,527,5.0,5.0,4.7,5.0,1
654,259,2.7,2.9,3.4,3.4,0
653,758,5.0,5.0,0.2,3.7,1
654,372,2.7,2.7,4.2,2.8,1
653,783,4.5,4.2,4.5,4.3,1
654,317,2.9,2.0,2.8,2.2,0
654,225,2.7,2.4,1.2,2.3,0
655,186,3.9,4.8,0.4,3.2,1
653,746,4.1,3.1,0.7,2.2,0
653,784,4.9,5.0,0.5,3.7,1
655,187,2.7,2.2,4.4,2.9,0
650,574,4.5,4.5,4.1,3.9,1
650,617,4.6,5.0,3.2,4.6,1
650,619,5.0,5.0,1.1,3.6,1
650,612,4.9,5.0,3.7,4.5,1
656,955,1.7,1.2,2.6,2.1,0
656,960,0.1,0.0,3.8,1.4,0
656,962,0.7,1.2,3.6,2.0,0
655,188,3.2,3.3,3.6,3.6,1
656,961,0.3,0.0,4.4,1.1,0
655,189,2.4,1.7,3.7,2.1,0
656,963,1.3,1.7,3.7,2.3,0
656,964,1.9,1.3,3.9,2.3,0
656,965,1.8,2.2,3.9,2.3,1
658,106,4.2,4.7,2.5,3.8,0
658,28,3.9,4.1,0.7,3.3,0
658,108,3.9,3.7,1.3,2.6,1
655,190,3.0,3.7,0.7,2.2,0
655,192,2.6,2.4,0.7,2.1,0
655,194,3.7,3.0,3.7,3.4,1
655,193,2.3,2.5,2.1,2.8,1
658,35,4.8,5.0,0.3,3.3,1
658,109,4.4,4.0,2.4,3.9,1
658,34,3.9,3.7,3.6,4.0,1
658,112,4.5,5.0,1.7,3.5,1
658,113,3.3,2.9,5.0,4.2,1
659,873,2.0,2.3,1.6,2.4,0
658,114,3.3,3.7,4.1,3.6,1
659,569,1.1,0.6,0.8,0.7,0
658,33,4.3,5.0,3.9,4.5,1
256,187,0.6,0.0,4.9,1.6,0
256,188,0.0,0.0,1.7,0.4,0
659,875,1.1,1.9,3.5,2.4,0
657,473,4.3,5.0,4.3,4.3,1
659,877,1.6,0.9,2.1,1.0,0
657,476,4.9,3.9,3.3,3.6,1
659,876,1.6,2.2,1.5,2.2,0
659,878,1.4,0.4,1.4,1.0,0
657,475,4.9,4.9,4.0,4.3,1
256,189,0.7,0.2,0.6,0.8,0
256,190,1.0,0.1,4.2,1.7,0
657,474,3.7,4.6,0.2,3.2,1
657,477,4.9,4.0,1.4,3.8,1
256,192,0.5,1.5,3.2,1.2,0
660,469,0.9,1.6,3.7,2.0,0
660,466,1.4,0.5,4.6,1.7,0
660,471,0.7,1.7,3.4,1.5,0
256,194,0.4,0.9,4.6,2.3,1
256,193,1.1,0.5,3.0,1.7,0
256,195,1.1,1.6,2.6,1.3,0
256,197,0.6,0.3,0.3,0.6,0
661,929,1.5,1.0,2.4,1.6,1
660,470,1.4,0.9,4.2,2.0,0
660,472,1.5,1.8,3.7,2.1,0
661,928,0.1,0.0,2.2,1.0,0
662,153,2.9,2.5,3.5,3.5,1
661,931,1.1,1.4,4.5,2.2,0
661,930,1.3,1.5,2.2,1.5,0
660,473,0.5,0.0,1.8,1.3,0
663,813,4.3,4.3,2.2,3.2,1
663,779,5.0,5.0,2.3,4.2,1
664,259,4.1,4.7,4.4,4.1,1
664,372,4.7,5.0,0.6,3.7,1
664,317,5.0,4.3,3.9,4.8,1
664,225,4.4,4.5,4.1,4.5,1
661,932,0.1,0.2,0.5,0.2,0
662,20,1.5,1.9,4.2,2.7,1
661,933,1.7,2.4,3.1,2.3,0
662,1,1.4,0.9,3.3,2.2,0
661,934,1.6,1.5,2.8,2.1,0
662,155,2.1,2.9,0.9,2.1,0
660,476,1.3,1.8,1.6,1.6,0
660,475,1.8,2.8,4.4,3.2,1
660,474,1.9,1.9,2.0,1.6,0
663,828,4.1,3.8,1.9,3.3,1
663,829,4.8,5.0,0.4,3.3,1
665,718,3.9,3.6,4.0,3.4,1
664,374,3.3,3.0,0.6,2.0,0
665,719,3.6,2.7,2.7,2.6,1
665,720,3.3,4.0,2.6,3.0,1
662,3,1.5,0.7,0.5,1.1,1
662,12,1.0,1.4,1.8,1.4,0
660,477,1.3,1.4,2.9,2.0,0
664,375,3.1,3.2,4.4,3.1,1
665,722,4.6,5.0,4.0,4.6,1
665,344,3.7,3.7,1.5,2.5,1
664,373,3.4,3.4,4.7,3.9,1
663,830,4.5,4.3,1.5,3.1,1
665,483,3.4,3.6,2.6,2.7,1
665,521,4.5,4.0,0.6,3.0,1
662,23,2.3,2.4,3.0,3.0,1
662,158,1.9,2.5,4.8,3.0,1
666,32,0.8,1.8,4.1,2.5,0
662,160,2.4,1.5,4.4,2.7,0
666,15,0.7,0.0,1.4,0.4,0
666,18,0.5,0.4,4.4,1.8,1
665,533,3.7,3.1,4.4,3.9,1
663,778,5.0,4.1,3.7,4.0,0
663,776,5.0,5.0,2.7,3.8,0
666,7,1.0,0.3,3.8,1.7,0
666,26,0.9,1.9,1.2,1.8,0
666,36,1.7,1.6,2.6,1.9,0
667,968,3.8,4.2,0.7,2.7,1
667,970,3.5,3.4,0.7,2.9,1
665,725,3.8,3.5,5.0,4.0,1
665,726,4.6,4.4,2.7,3.5,1
663,832,5.0,5.0,2.5,3.7,1
666,38,0.0,0.4,2.9,0.7,0
667,969,3.7,2.9,1.4,2.5,0
667,971,3.7,4.5,2.0,3.7,0
663,836,5.0,5.0,4.3,4.8,1
667,972,3.0,2.0,2.2,2.3,0
667,973,4.0,3.4,4.3,3.9,1
667,975,3.0,2.3,0.3,1.7,0
632,850,2.0,2.7,3.2,2.7,1
632,862,1.0,0.7,3.9,2.0,0
632,849,1.2,1.1,2.7,1.2,0
632,864,0.5,1.4,1.4,0.7,0
670,453,0.4,0.7,1.9,1.4,0
670,454,0.1,0.0,3.9,1.2,0
669,91,3.8,3.9,3.8,4.3,1
670,452,0.5,1.1,1.2,0.4,0
670,456,0.1,0.0,0.9,0.3,0
670,455,0.5,0.7,2.0,0.8,0
669,87,3.6,4.2,3.7,3.9,1
673,63,1.4,2.2,4.4,3.1,1
673,64,1.9,2.7,1.3,1.6,0
669,167,3.7,3.4,0.7,2.4,0
673,65,1.1,0.2,0.2,0.6,0
669,169,3.9,3.1,2.8,3.8,0
673,66,1.4,2.2,0.3,1.2,0
669,168,3.5,3.5,2.7,3.6,1
673,29,0.3,0.0,1.0,0.3,0
669,171,3.2,4.1,4.1,4.2,1
673,69,1.8,1.9,3.0,2.1,0
669,172,3.5,2.7,0.6,2.2,0
674,758,2.8,3.8,2.4,3.3,1
674,783,3.0,2.0,3.3,2.7,1
673,70,0.9,0.0,2.9,0.8,0
673,41,1.9,2.4,2.4,2.6,1
675,970,3.1,3.2,4.7,3.5,1
675,969,3.5,2.8,4.1,4.0,1
674,746,2.6,2.6,1.6,2.3,0
673,71,0.7,0.0,0.6,0.3,0
673,73,1.5,1.4,0.5,0.7,0
675,971,3.2,4.0,1.1,3.1,1
676,55,2.7,2.1,3.8,2.4,0
675,972,4.0,4.2,3.3,3.5,0
675,973,4.3,4.3,2.0,3.6,1
677,473,1.9,2.8,0.7,1.7,0
677,476,2.7,2.9,2.1,2.8,1
674,784,3.1,3.7,3.8,3.7,0
674,786,2.9,3.4,3.5,3.1,1
674,785,2.5,2.1,4.5,3.4,1
674,749,3.2,4.0,0.3,2.7,1
676,58,2.3,1.6,2.8,1.8,0
678,242,4.1,3.5,1.6,3.1,1
676,57,2.0,3.0,2.8,2.6,0
678,243,4.3,3.4,0.4,3.0,1
676,59,2.0,1.2,4.5,2.3,0
677,475,2.8,1.9,3.4,3.2,1
677,474,1.1,1.1,3.8,1.6,0
677,477,1.4,0.6,4.1,1.7,0
677,478,2.5,2.3,3.9,2.4,0
679,989,1.1,1.9,4.1,2.1,0
679,990,0.9,1.7,2.2,1.5,1
676,60,1.1,1.7,2.2,1.3,0
676,61,1.4,2.1,1.6,1.7,0
679,987,1.9,1.5,0.8,1.7,0
679,992,1.7,1.8,4.3,2.5,1
678,244,4.3,4.7,1.9,3.3,1
678,218,4.2,5.0,0.4,3.4,1
678,76,5.0,4.5,2.0,3.4,1
679,991,1.1,0.9,3.7,2.2,0
679,994,1.0,0.0,1.8,1.2,0
679,993,0.7,0.3,1.9,0.6,0
679,995,0.4,1.3,2.5,1.5,0
680,383,5.0,4.4,1.1,3.6,1
680,382,5.0,4.4,2.5,3.7,1
680,384,5.0,5.0,2.8,4.3,1
680,385,4.5,5.0,3.1,3.8,1
680,388,5.0,5.0,1.5,3.5,1
680,386,5.0,4.3,1.1,3.4,1
680,389,5.0,4.1,3.4,4.0,0
680,390,4.8,5.0,0.1,3.3,1
680,391,4.6,4.7,5.0,5.0,1
681,644,2.0,1.2,2.9,1.8,0
681,645,2.4,3.0,4.2,3.6,1
681,646,2.6,2.7,4.6,3.6,1
682,804,2.4,2.5,3.6,2.5,0
680,392,4.0,4.8,4.3,4.0,1
681,647,1.6,1.2,3.4,1.9,0
681,648,2.1,1.1,3.4,2.2,0
681,338,2.7,3.7,4.4,4.0,1
681,649,2.9,2.4,4.3,3.1,1
684,994,4.5,4.5,3.5,4.3,1
682,843,2.6,2.5,3.5,3.1,1
684,993,5.0,5.0,1.4,3.5,1
684,995,4.6,4.7,1.2,3.6,1
683,434,2.2,3.1,3.0,2.3,0
681,650,2.0,2.1,1.5,2.3,0
682,845,2.8,2.7,4.5,3.0,1
684,996,3.1,4.0,2.9,3.6,1
682,739,1.5,2.1,1.4,1.9,0
684,997,4.9,5.0,0.7,3.1,0
682,846,2.7,2.0,1.0,2.0,0
682,847,1.5,1.4,2.5,1.8,1
683,435,2.8,3.3,3.4,3.6,1
685,710,5.0,5.0,2.6,4.6,1
684,998,3.5,2.8,1.5,2.8,1
684,999,3.4,3.0,1.1,2.7,1
682,844,2.5,2.5,2.0,2.6,1
683,436,2.2,2.2,2.7,2.6,1
682,842,2.0,2.2,0.6,1.6,0
685,713,4.6,4.9,2.1,4.3,1
683,437,2.3,2.4,4.4,2.9,1
682,837,1.3,0.5,0.2,0.5,0
683,438,1.1,1.0,3.7,2.0,0
686,741,1.1,0.2,2.8,1.4,0
686,743,2.2,1.9,4.9,3.1,1
671,846,0.3,1.2,3.5,1.3,0
685,714,5.0,4.5,0.2,3.7,1
683,208,2.0,2.9,2.9,2.8,1
683,324,1.9,1.9,2.2,2.1,0
686,534,1.5,0.5,2.3,1.5,0
683,441,1.9,2.1,3.3,2.6,1
686,715,2.8,1.9,3.7,3.3,1
683,440,1.6,0.6,2.6,1.7,0
686,745,2.4,1.9,0.5,1.9,1
686,744,1.6,1.0,0.7,1.4,0
671,847,1.1,0.7,0.6,1.0,0
671,844,1.6,2.4,4.8,2.9,1
671,842,1.2,1.8,5.0,3.1,1
671,837,1.0,0.8,0.9,0.7,0
685,546,5.0,4.0,5.0,4.2,1
668,689,0.1,0.3,3.4,1.6,0
685,716,4.7,5.0,0.9,3.5,1
685,717,4.2,3.3,1.4,3.1,1
687,103,1.5,0.7,1.8,1.3,0
685,718,4.9,5.0,2.9,4.5,1
687,161,1.6,1.8,0.5,1.3,0
685,719,4.1,3.9,3.9,3.8,1
687,164,1.4,1.9,0.1,1.6,1
668,690,1.8,1.7,3.0,1.9,0
687,102,0.5,0.2,4.1,1.2,0
687,101,1.3,1.8,1.0,1.4,0
687,94,1.8,2.7,2.7,2.0,0
687,85,0.2,1.1,1.8,1.0,0
668,691,0.2,0.0,4.8,1.4,0
688,775,5.0,4.5,1.2,4.0,1
688,777,4.7,3.7,1.1,2.9,1
668,692,1.7,1.8,0.6,1.2,0
668,352,0.1,0.0,1.7,0.6,0
689,528,3.7,3.1,1.7,2.6,1
688,527,5.0,4.4,2.5,4.0,1
688,758,4.2,3.5,3.0,3.6,1
689,529,2.5,2.7,1.2,2.6,0
690,256,1.7,1.4,1.5,1.9,0
688,783,4.0,4.6,1.2,3.1,1
690,257,1.0,1.5,1.3,0.8,0
688,746,5.0,4.4,4.6,4.8,0
690,258,0.9,0.6,0.2,0.2,0
690,252,0.6,0.2,4.0,1.8,0
689,530,2.2,2.1,3.3,2.5,0
688,784,5.0,4.4,3.9,4.7,1
690,166,0.6,1.6,4.3,2.5,0
689,531,3.8,4.5,2.7,3.9,1
688,786,5.0,4.5,4.5,5.0,0
688,785,4.4,4.5,3.7,4.1,1
688,749,4.3,3.3,3.6,3.7,1
690,165,1.3,1.3,3.3,1.8,0
690,261,1.1,1.4,3.0,1.6,0
690,262,1.7,1.8,4.3,2.3,0
689,209,3.8,4.0,4.6,3.8,1
689,535,2.5,2.6,4.9,3.6,1
689,536,3.8,4.0,2.3,3.3,1
689,537,2.2,1.9,3.9,3.1,1
692,646,1.1,1.0,4.7,2.3,0
689,538,2.8,2.6,4.7,3.8,1
692,647,2.3,1.5,3.9,2.3,0
692,648,2.7,3.2,2.3,2.9,1
692,338,2.7,3.3,0.4,1.7,0
692,649,1.7,0.9,0.3,0.6,0
692,650,2.5,2.2,3.2,3.1,1
693,356,4.2,3.5,0.9,3.3,1
693,410,3.2,3.9,0.9,2.3,1
693,323,4.4,3.6,0.1,3.0,1
693,327,3.6,3.5,1.8,3.0,1
693,429,3.0,3.3,2.2,2.7,1
695,237,3.2,2.9,4.4,3.0,1
695,238,4.0,3.7,2.9,3.6,1
696,369,3.3,3.3,0.4,2.5,0
696,686,2.8,2.8,2.1,2.7,1
696,687,2.6,3.4,1.6,2.6,1
695,239,3.2,3.2,3.9,3.1,1
695,77,5.0,4.1,2.8,4.0,1
695,240,3.3,3.8,3.0,3.6,1
696,688,2.1,1.9,1.3,1.5,0
696,685,3.1,2.1,1.2,1.7,0
696,689,3.5,3.3,3.8,3.3,1
695,241,4.2,3.7,0.9,3.0,1
695,242,4.1,3.6,1.6,3.6,1
696,690,3.3,2.8,2.3,2.9,1
696,691,2.2,2.9,4.0,3.3,1
694,744,3.9,3.9,3.5,3.8,1
691,343,2.6,2.5,4.2,2.7,1
691,653,2.8,2.0,2.5,2.0,0
694,721,2.7,2.3,4.4,3.5,1
694,748,2.3,3.3,3.7,2.8,1
694,747,3.5,4.4,2.8,4.0,1
694,734,3.1,3.4,1.4,2.9,1
691,654,2.2,1.5,2.8,2.3,0
691,655,3.7,4.0,0.9,2.8,1
691,657,3.6,4.1,2.7,3.1,1
697,218,0.4,1.2,5.0,2.2,1
698,414,5.0,4.1,2.7,3.9,1
698,415,5.0,5.0,2.8,4.4,1
697,76,0.0,0.0,2.6,1.3,0
697,75,1.8,1.5,2.5,1.8,0
697,246,0.9,0.9,4.9,2.4,0
698,416,5.0,4.1,0.4,3.0,1
698,417,4.0,4.0,1.8,3.6,1
698,419,5.0,4.8,1.0,3.5,1
698,380,4.1,3.4,3.3,3.7,1
697,247,1.0,1.7,3.7,2.0,0
697,248,1.4,1.9,1.9,1.2,0
697,249,1.5,1.6,0.5,1.3,0
699,987,0.4,1.2,3.4,1.9,0
700,699,1.6,2.0,2.2,2.1,1
697,250,0.4,0.1,2.8,1.2,0
700,698,0.4,1.1,3.3,1.3,0
700,701,0.8,1.7,3.4,1.9,0
699,992,1.4,0.9,2.5,1.6,0
700,700,1.9,2.7,2.4,2.6,1
700,705,0.8,0.1,0.6,0.8,0
700,704,0.0,0.0,2.5,0.4,0
700,706,0.4,0.8,3.1,1.2,0
699,991,1.5,1.0,0.2,1.0,0
699,994,0.3,0.0,0.1,0.0,0
699,993,0.1,0.0,2.0,0.2,0
701,763,4.7,4.0,2.7,3.7,1
701,771,4.7,5.0,3.3,4.5,1
701,769,4.3,4.2,1.8,3.4,1
702,577,2.8,2.5,0.6,1.9,0
702,578,2.5,1.9,1.7,2.3,0
701,772,5.0,5.0,1.9,4.3,1
701,773,5.0,4.7,0.6,3.9,1
703,200,4.5,3.8,3.6,3.9,1
702,579,2.3,2.2,0.8,1.5,0
703,201,3.5,3.5,2.5,3.1,1
704,692,0.8,1.1,1.2,0.6,0
702,580,3.0,2.7,4.6,3.5,0
702,581,3.9,4.4,3.4,4.0,1
705,64,5.0,4.1,4.8,4.4,1
703,202,4.3,4.0,4.0,3.7,1
703,204,3.2,3.9,1.1,3.2,1
703,203,4.2,4.3,3.5,3.7,1
702,328,3.5,4.2,3.0,3.1,1
704,352,1.8,2.7,0.0,1.5,0
702,583,3.1,3.2,0.0,1.7,0
705,65,5.0,5.0,1.9,4.2,1
704,694,1.1,2.0,4.9,3.0,1
703,206,4.2,3.3,4.7,4.3,1
705,66,5.0,5.0,4.1,5.0,0
705,29,4.6,4.3,4.3,4.2,1
703,207,4.2,3.9,4.3,4.0,1
704,693,1.1,2.0,1.5,1.4,0
703,86,4.3,4.5,0.7,3.0,1
704,695,1.7,0.8,4.3,1.9,1
703,82,3.2,4.1,3.2,3.3,1
704,408,1.0,0.1,4.5,2.0,0
703,210,4.3,3.7,3.2,4.2,1
705,69,5.0,4.9,3.7,4.6,1
705,70,5.0,4.8,2.6,4.5,1
705,41,5.0,4.8,2.7,3.9,1
706,782,4.2,4.1,3.0,4.1,1
706,812,5.0,4.9,1.7,4.0,1
706,781,4.0,3.5,0.9,3.2,1
706,815,5.0,4.5,0.0,3.4,1
706,816,5.0,5.0,0.8,3.8,1
707,742,0.3,0.0,0.4,0.5,0
706,817,5.0,4.5,2.0,4.1,1
706,818,4.2,4.0,0.9,3.1,1
706,820,4.3,3.3,3.4,4.1,1
708,126,2.6,3.6,4.5,3.6,1
709,324,0.7,1.2,5.0,2.5,0
708,131,2.9,2.9,5.0,3.9,1
709,441,1.5,2.3,2.4,1.9,0
708,130,1.3,0.6,3.8,2.3,0
710,780,0.2,0.3,4.4,1.3,0
709,440,1.2,1.1,0.7,0.7,0
708,133,1.2,0.2,0.1,0.8,0
710,824,1.4,2.3,3.5,2.1,0
709,288,1.9,1.4,3.1,1.8,0
710,825,1.4,1.5,0.2,0.9,0
708,134,1.8,0.8,3.1,1.9,0
709,296,1.1,1.7,0.6,1.1,0
710,826,1.9,1.7,4.6,3.3,1
709,315,0.3,1.3,0.7,1.0,0
708,132,1.6,1.8,1.5,1.2,0
709,446,0.5,0.8,0.6,0.3,0
708,135,1.3,1.6,1.9,2.0,0
708,136,3.0,3.5,2.3,2.8,1
710,813,2.0,2.8,0.2,2.0,0
710,779,1.4,2.2,4.8,2.9,1
710,828,1.0,0.5,3.4,1.5,0
84,975,3.7,4.2,0.0,2.6,1
711,382,4.1,3.9,0.7,3.1,1
84,976,2.5,3.1,1.7,2.7,1
712,620,3.4,4.0,1.8,3.0,1
712,631,3.7,3.4,4.8,3.9,1
712,936,4.8,4.7,4.5,4.9,1
711,384,3.2,2.4,2.5,2.9,1
711,385,4.8,3.9,2.9,3.9,1
84,959,3.4,2.6,1.5,2.1,1
84,942,3.3,3.6,1.6,2.5,1
84,977,3.3,3.6,1.2,3.0,1
714,704,1.0,0.1,0.3,0.8,0
84,979,3.0,2.8,3.4,2.9,0
713,131,0.6,1.1,3.5,1.6,0
713,130,1.1,2.0,0.1,1.3,0
713,133,1.6,0.9,3.1,2.0,0
712,609,4.3,4.2,0.9,2.7,1
712,937,4.7,4.9,1.0,3.6,1
711,388,3.4,4.3,1.6,2.8,1
711,386,4.1,5.0,1.4,3.2,0
714,706,0.2,0.5,1.1,0.5,0
714,707,1.8,2.7,3.0,2.4,0
84,958,3.7,3.5,4.1,4.1,1
84,639,3.2,4.0,2.1,3.1,1
84,980,2.6,1.7,4.5,2.5,0
713,134,1.6,1.1,2.8,2.1,0
712,939,4.4,4.2,2.8,3.7,1
713,132,1.4,0.9,4.3,2.3,0
713,135,0.3,0.4,2.8,1.5,0
711,389,4.3,5.0,2.3,4.1,1
711,390,4.3,3.8,4.6,4.0,1
711,391,3.2,3.5,4.7,3.5,1
714,708,0.7,0.7,0.6,0.9,0
714,709,0.3,0.0,3.0,0.9,0
714,702,1.3,1.2,0.4,1.1,0
712,940,4.6,5.0,4.2,4.6,1
712,941,4.1,4.2,3.1,3.3,1
712,935,3.7,4.6,3.7,4.3,1
712,938,4.4,4.1,4.1,4.4,1
716,466,2.3,3.1,4.4,3.3,1
716,471,2.9,3.6,2.7,2.8,1
715,983,4.6,5.0,3.4,3.9,0
715,978,5.0,4.1,0.9,3.1,1
717,591,5.0,5.0,2.9,3.9,1
716,470,3.0,2.7,3.7,3.3,1
716,472,2.5,1.7,1.6,1.7,0
716,473,2.3,3.1,1.4,2.4,0
715,984,5.0,4.7,4.0,4.4,1
717,592,5.0,4.2,3.6,4.1,1
716,476,2.4,2.8,3.6,2.5,0
716,475,3.4,2.7,2.7,2.9,1
715,985,5.0,4.1,1.5,3.3,1
717,593,4.5,3.5,0.4,2.4,0
715,988,5.0,4.6,2.7,4.1,0
715,974,5.0,5.0,2.0,4.4,1
715,986,5.0,5.0,1.0,3.9,1
716,474,2.6,2.4,4.0,3.1,1
717,594,5.0,4.7,4.5,5.0,1
717,595,4.5,5.0,4.3,5.0,1
717,596,5.0,5.0,4.2,4.7,1
717,597,5.0,4.4,1.3,3.4,1
672,798,2.2,1.4,3.6,1.9,0
672,800,3.3,3.8,1.9,3.5,1
717,598,4.2,4.4,2.7,3.8,1
717,599,4.8,4.4,4.0,4.9,1
672,421,2.9,2.8,2.6,2.7,1
672,801,2.7,2.8,3.5,2.6,1
672,802,2.8,3.2,2.8,3.3,1
672,803,2.3,3.2,1.5,2.6,1
718,157,2.9,3.8,1.5,3.1,1
718,272,2.7,1.7,0.5,1.2,0
718,278,2.1,2.5,0.8,1.8,0
668,694,1.6,1.9,0.1,1.4,0
668,693,1.1,1.3,1.2,1.5,0
719,858,0.5,0.0,4.2,1.5,0
718,277,3.6,4.2,2.3,3.8,1
718,154,3.9,3.3,4.4,3.7,1
718,152,3.1,3.8,2.3,3.4,0
718,147,3.5,2.7,3.0,3.1,1
672,805,2.2,2.0,0.3,1.4,0
719,857,1.3,1.4,3.8,2.1,0
718,282,2.7,2.0,0.7,2.1,0
719,860,0.2,0.2,0.3,0.7,0
719,859,1.4,1.3,2.2,1.7,0
719,861,0.2,0.6,0.8,0.6,0
719,814,0.9,0.9,2.7,1.3,0
718,284,2.5,2.5,2.4,2.8,0
718,283,3.0,3.1,1.8,2.6,1
672,807,2.3,3.2,3.6,2.6,1
672,806,3.2,4.0,2.1,3.2,1
672,795,3.3,3.1,3.8,3.0,1
721,109,0.6,0.0,3.5,1.6,0
720,623,0.4,1.3,2.8,1.2,0
720,624,1.8,1.8,4.8,2.9,1
721,34,0.7,0.6,2.0,1.3,0
720,625,1.8,2.6,1.0,2.1,0
720,627,0.0,0.0,3.7,1.6,0
721,112,1.3,2.1,0.2,1.0,0
721,113,0.3,0.0,4.2,1.3,0
722,444,1.4,2.2,2.1,2.1,0
722,445,0.3,1.2,2.7,1.2,0
722,448,1.2,0.9,1.1,1.3,0
722,449,1.2,1.1,3.2,2.3,1
721,114,1.1,1.4,1.7,1.0,0
721,33,0.4,0.2,2.1,1.3,0
721,115,1.9,1.0,3.7,1.9,0
720,626,1.2,0.5,0.0,0.6,0
720,628,0.0,1.0,1.2,0.5,1
720,629,0.5,0.9,3.9,1.4,1
722,450,1.4,1.2,0.2,1.2,0
722,451,1.3,0.5,4.8,1.7,1
721,116,0.9,1.4,3.7,1.9,0
721,0,0.8,1.3,4.5,2.2,0
721,118,1.0,0.6,0.5,1.1,0
724,528,5.0,4.9,1.5,3.4,1
725,283,1.4,0.9,0.2,0.8,0
725,285,1.6,1.4,0.2,0.9,1
724,529,5.0,4.3,0.6,3.5,1
725,286,2.5,3.0,4.5,3.1,1
725,279,1.3,1.6,2.3,1.4,0
725,287,1.4,0.7,3.6,1.4,0
724,530,5.0,4.7,1.9,3.4,1
726,179,0.2,0.0,3.2,1.6,0
724,531,5.0,4.8,3.1,4.1,1
726,180,1.2,1.9,3.1,2.4,0
724,209,5.0,5.0,0.5,3.4,0
726,178,2.0,2.7,2.5,2.5,0
724,535,5.0,5.0,2.5,4.2,1
724,536,5.0,5.0,2.0,4.4,0
726,181,1.8,1.2,3.8,1.9,0
724,537,5.0,4.9,1.0,3.4,0
724,538,5.0,4.2,0.1,3.2,1
726,182,1.0,1.8,3.4,1.9,0
726,183,2.0,1.6,3.7,2.0,1
75,467,3.2,3.3,4.0,3.7,1
70,886,1.8,2.4,2.9,2.0,0
75,468,3.6,4.1,4.6,3.9,1
724,539,5.0,4.1,1.0,2.9,1
726,184,1.9,2.4,4.6,3.2,1
726,185,1.4,2.3,4.6,3.2,1
726,186,2.0,2.9,2.7,2.8,1
75,205,3.8,3.7,4.9,4.4,1
75,469,2.4,3.1,1.2,2.3,0
70,890,2.6,1.8,2.4,2.1,1
75,466,3.5,3.6,1.3,2.8,1
70,600,2.4,1.8,2.7,2.0,0
70,891,2.5,2.1,1.3,2.2,0
723,392,3.4,4.0,3.1,3.5,1
723,393,2.3,2.8,1.2,1.9,0
723,395,2.8,3.6,2.9,3.2,1
727,229,1.8,2.3,4.5,2.7,1
727,232,2.1,1.8,0.7,1.5,0
727,233,1.3,1.7,2.1,1.5,0
75,471,3.4,3.2,1.5,2.6,1
75,470,3.2,2.4,1.8,2.3,0
75,472,2.9,3.8,1.1,2.6,1
75,473,3.2,2.7,1.9,2.1,1
723,394,2.5,2.9,4.6,3.5,0
727,234,3.0,3.8,1.4,2.9,1
727,236,1.9,1.1,3.6,2.0,0
723,396,2.0,2.0,3.8,2.1,0
723,399,3.1,3.0,1.2,2.8,0
723,400,2.1,2.0,1.2,1.3,0
723,367,3.0,2.8,0.8,1.8,0
46,940,1.3,0.5,1.0,1.0,0
64,79,4.6,3.9,2.6,3.9,1
64,16,4.9,4.5,2.1,3.6,1
729,890,5.0,4.8,4.9,5.0,1
64,80,3.5,3.7,0.2,2.0,0
64,27,3.3,2.6,2.1,3.2,1
64,83,4.4,5.0,4.2,4.2,1
64,84,4.4,5.0,3.5,4.0,1
730,253,0.9,0.1,1.9,1.0,0
731,670,5.0,4.6,2.6,3.9,1
731,671,4.1,5.0,4.3,4.4,1
731,672,5.0,5.0,2.8,4.3,1
731,673,4.3,4.8,1.7,3.8,1
